"Dr. Richard H. Linton has been named the 15th President of Kansas State University by the Kansas Board of Regents.

We welcome the Linton family to #KState and look forward to a promising future.",12/2/2021 11:06,"Congratulations
President Linton! We are all rooting for you. Welcome to the family.",Welcome Dr. Linton. Purple looks good on you!,Congrats Dr. Linton! Excited to have a land-grant alumnus leading our alma mater!,Welcome to KSU and Manhattan!,WOW! From my current university NC State University to my alma mater! Congrats Dr. Linton::: we will miss you at NCSU::: but I hope you fall in love with Kansas State University and Manhattan!,"Congratulations
and welcome to the #Family! 💜",Looks like a great choice!,"Congratulations
👏 👏!",Welcome to KSU,Welcome to Manhattan and KSU !,"Congratulations
and welcome to K-State!","Congratulations
Mr. President","Congratulations
Dr. Linton! All the best.","KANSAS ST. vs SOUTH CAROLINA
📺Watch live : http://
knoketv.realunit
edsports.com/
ncaa.php",Another old white man. That is surprising.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The spring semester classes will begin Jan. 25 fully remote. Planned course modalities will resume Feb. 8. Complete details at www.k-state.edu/today/info/announcement/?id=71900.,1/8/2021 9:35,"Lainie Cowan
Angie Dedrick",After tuition has been paid they will probably announce “remote” for the rest of semester...,You should allow dorm and Jardine contracts to be broken without penalties. No reason to pay all that money to live on campus.,Difficult decisions in difficult times.,Sad::: but the right thing to do.,I wish I didn’t have to pay a higher tuition to accommodate an online platform when it wasn’t a choice the students made.,It’s planned only for 2 weeks for now..,Shelly Crites Ewy,who could have foreseen this🤯,"From KSU: “With the goal of mitigating the continued spread of COVID-19::: Kansas State University will begin the first two weeks of the spring semester with remote learning classes. “
Followed by: “Student services such as on-campus housing::: libraries::: recreation centers and Lafene Health Center will be operational on Monday::: Jan. 25::: following the same safety protocols as the fall semester. Move-in dates for spring 2021 on-campus housing will not change.... Spring 2021 housing and dining charges and the campus privilege fee assessment will not be affected by this decision.” Interesting choices KSU! Are athletics going to continue?",Just put Laura on a plane back to Western Colorado U. Gunnison is so remote that it's relatively safe for in person learning.,Trace Hostetter,Cool! Tuition discounts!!!,So I get to continue to pay for a lease I haven't needed at all (all my classes were online in the fall) and for facilities I'm not going to use and for in person classes that are partially online now? Most students are tied into contracts and are paying to live there anyways. Many of my friends and people I know are still going to move back to Manhattan. Really hoping this doesn't turn into a fully remote semester like last spring. Also I'm quite confused at how some of my labs and higher level courses are going to do online. Can't really learn hands on skills from a computer and didn't learn much in the fall due to all online courses,I think it's for 2 weeks to basically get kids their to do a pseudo in place isolation so that if they are positive they find out before in person starts. Colleges in other parts of the country require a negative covid test prior to the 1st classes instead. Hoping we maintain in person in science labs! Hard to do Organic Chemistry lab online or Equine Barn lab online when your supposed to be hands on the horses!,This is the best thing for everyone! It’s a quarantine of sorts to allow any outbreaks to be contained. Yes public schools are back in session however::: college students are out and about more than most “kids” and therefore this 2 week remote learning should help. Everyone will have their own opinion and that is fine if you don’t agree. We have been in this for 10 months and EVERYTHING is hard for EVERY business (colleges included). NOTHING is fair::: EVERYTHING has changed::: and with that comes growing pains. Give some grace and be thankful you don’t have to make decisions that affect 21:::000+ people (all of whom have opinions and won’t be satisfied). BREATHE and give grace!,Nicole Pisterzi,I’ve taught in a classroom full of kids since August. We have had zero school spread. Come on K-State::: wear a mask (teachers and students) and be in person! You’re not helping stop the spread by allowing them to live in group housing so you might as well let them go to school. Or::: if it’s virtual give us the choice to not pay for dorms/food during that time and let the kids do online from home.,All this remote stuff is not helping the university at all.,Emily Thompson,"Our local high school is doing ""gateway"" testing with Abbott's $5 rapid test. To avoid false positives::: any positive test is repeated. According to the outside experts hired by the District::: this will result in a false positive risk of .03%. Bottom line is that testing is cheap::: reliable and easily accessible. Processing the test does not require highly skilled personnel and results are available in 15 minutes or less. Instead of asking students to come incubate for 2 weeks (insuring nothing but boredom and bad choices)::: I wish the University would consider inexpensive gateway testing as a means to get these students back in the classroom! This is EXACTLY the kind of thing Federal $$ should be used for. Let's look harder for best practices::: exercise innovation::: and fight harder to do right by the students who are ready to learn in community. If our local high school can do this::: surely K State can find a way.",Nick Geiger,And yet vet students must appear in person. Is their health less important? Shame on u.,That very well could affect new students and fall enrollment.,I think they should give a discount for fully remote!,The four-year::: in-person college model is a dying dinosaur.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"The spring 2021 semester begins on January 25. Register now for New Student Orientation to enroll in classes. www.k-state.edu/admissions/undergrad/manhattan/enroll/orientation/.

K-STATE.EDU
Orientation",1/6/2021 13:30,Tami Stowell,Garrison Stowell look at this!,Garrison!!!! ❤️this!!!!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Two days remain to maximize your scholarship eligibility::: plus pay no fee when you submit your undergraduate admission application for our Manhattan campus.

Don't make the world wait::: apply today! www.k-state.edu/admissions/undergrad/manhattan/apply/.",1/4/2021 10:49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1/1/2021 8:10,Happy new year for all,Happy new year.,💖,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'Cats don't drink and drive.,12/30/2020 21:52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Apply now through Jan. 5 to maximize your scholarship eligibility::: plus pay no fee when you submit your admission application for undergraduates interested in earning a degree at our Manhattan campus.

Don't make the world wait::: https://bit.ly/3aLuNwm.",12/28/2020 16:52,Woooow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
From a place you love full well::: Happy Holidays.,12/21/2020 22:39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Congratulations to our 2020 graduates! We celebrate your grit and determination in completing your degree.

View the virtual commencement ceremonies at https://www.k-state.edu/classof2020/.",12/18/2020 22:03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12/18/2020 18:55,Precious Penny Marshle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Public health has become increasingly more important::: and K-State is meeting the demand. This spring::: K-State will become the first Kansas Board of Regents institution to offer a Bachelor of Science in public health. For more information::: visit https://www.k-state.edu/media/newsreleases/2020-12/public-health-bachelors12720.html.

Apply today at k-state.edu/apply.

K-STATE.EDU
New Bachelor of Science in public health available this spring",12/18/2020 13:58,This is great!,KSU is right on!!! It is continuing to see you in the future!!! Karen Yenawine McChesney,Awesome!,Great but that will only work out as a career if the politicians finally learned their lesson. Which appears to not be the case.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
While this semester has been strange::: #KState students have so much to look forward to. #kstatestrong #positiveattitude,12/17/2020 22:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"If you are in the Manhattan campus area during winter break::: Cats' Cupboard: The K-State Food Pantry is open with modified hours.

The pantry will be closed from Dec. 23-2020-Jan. 3 2021.

Cats' Cupboard: The K-State Food Pantry
November 28::: 2020 at 10:01 AM ·

HOLIDAY HOURS: Starting Monday::: Nov. 30 through Jan. 25::: Cats' Cupboard will be operating with a reduced holiday schedule. We will be closed Dec. 23-Jan. 3. For additional access::: contact catscupboard@ksu.edu .",12/17/2020 17:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"K-State Ag
December 14::: 2020 at 5:07 PM ·

K-State College of Ag family and friends::: let’s celebrate our 2020 graduates as they are recognized on Friday::: Dec 18::: 4 pm::: CST.

Graduates::: as you transition to alumni listen closely to your student commencement speaker Alli Bertz of Mayview::: Mo.::: and go forth and be your own kind of good farmer.

View the ceremony here – https://www.k-state.edu/classof2020/",12/16/2020 14:24,Please I want to make friends anyone in Kansas university on here please you can send me a DM just wanna know more about the school please and I want to apply thanks.,Alli::: congrats to you and all the College of Agriculture Grads. My dad was a KSU Ag Grad in 1959 and I felt like that is exactly what he would have said💜,Thank you for sharing this thoughtful::: powerful message. I was blessed to grow up in a community of many good farmers!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"On-campus visits are a great way to see student life opportunities::: visit with your admissions and academic representatives::: and learn more about scholarships. At K-State::: Every Wildcat is a Wellcat::: so all campus visitors and guests are required to wear face coverings while on campus.

Schedule your visit today at k-state.edu/visit.",12/15/2020 15:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Share your accomplishments::: #KStategrad! Add this frame to your profile icon at www.facebook.com/profilepicframes/?selected_overlay_id=919561938494727.,12/14/2020 17:50,Jordan Reinhardt Caroline (5): Wow::: Willy’s “willy” happy... get it::: mom?” 😂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thank you to all Wildcats for your flexibility and hard work this semester. Have a great winter break and stay healthy. We'll see you in January!,12/11/2020 22:29,A special thank you to all facilities members on keeping campus clean and safe for everyone!!!!,💜,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"#KStategrad::: share your accomplishment and pride in completing your degree! Visit https://www.k-state.edu/classof2020/ for special graphics or search #kstategrad on most social platforms.

K-STATE.EDU
Class of 2020",12/11/2020 18:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Spend your Saturday with K-State! On December 12 or 19::: join faculty and students and learn about the application process and what it's like to be a student at K-State. We'll even waive the $40 application fee for undergraduate students applying to the Manhattan campus.

Complete details at www.k-state.edu/admissions/undergrad/manhattan/visit/kstate-saturdays/#.

K-STATE.EDU
Saturday with K-State",12/10/2020 21:51,Shucks. My son already applied and paid the fee.,Please I want to make friends anyone in Kansas university on here please you can send me a DM just wanna know more about the school please and I want to apply thanks.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"K-State Housing and Dining Services
December 7::: 2020 at 3:06 PM ·

The contract for residence hall space during the 2021-2022 academic year is available for completion in the Resident Portal! The date you complete your contract will be your submitted date and will determine your place in line for room selection in May for new residents and February for returners. Visit our website at housing.k-state.edu to learn more.
Kansas State University",12/10/2020 13:53,Lauren Broswell,Molly McClure,Please I want to make friends anyone in Kansas university on here please you can send me a DM just wanna know more about the school please and I want to apply thanks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"BLOGS.K-STATE.EDU
Building update: Prepping for furniture to arrive | Hale Library Blog

K-State Libraries
December 9::: 2020 at 8:37 AM ·

We've got new photos of Hale Library to share::: including a few of the fully carpeted Great Room!

Read more in our latest building update here: https://blogs.k-state.edu/hale/2020/12/09/building-update-prepping-for-furniture-to-arrive/",12/9/2020 16:02,Why did they paint the beautiful natural wood windows white??? 😩,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"K-State alumna::: Kristen Sikorsky::: has been selected as a Presidential Management Program finalist. This fellowship will help her obtain a leadership position with the U.S. Fish and Wildlife Service.

Learn more about her and her work at Kansas' Little Jerusalem Badlands State Park at www.k-state.edu/media/newsreleases/2020-12/presidential-management-fellowship12420.html.

K-STATE.EDU
Recent park management and conservation grad named Presidential Management fellow",12/8/2020 19:12,Thank you so much for the feature. It is so incredibly humbling that my alma mater is this proud of my achievements. My dream is coming true and I'm planning on utilizing this fellowship to the fullest. No matter where I wind up in my life::: I will always be a Wildcat.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Overwhelmed::: scared or just have questions about applying to K-State or what the college experience is like right now?

Make plans to join us virtually for K-State Saturdays on Dec. 12 or 19 and we'll explore these topics with you! And::: we'll waive the $40 application fee when you attend the application workshop!

For more information or to register for these free workshops for undergraduate students interested in our Manhattan campus::: visit bit.ly/KStateSaturdays.

Saturday with K-State

Saturday with K-State

See more at
k-state.edu",12/7/2020 22:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
It's finals week. You've made it through a tough semester and will finish strong. #kstatestrong,12/7/2020 16:18,Mauri Machuca! Fuerza hijo! Falta poco! 💪💪,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kansas State University's Konza Prairie Biological Station was awarded a $7.2 million grant renewal from the National Science Foundation. This grant allows K-State scientists and students to continue their ecological research.

Learn more at www.k-state.edu/media/newsreleases/2020-12/konza-prairie-receives-nsf-renewal.html.

K-STATE.EDU
Konza Prairie continues decades of research success with $7.12 million NSF grant renewal | Kansas State University | News and Communications Services",12/4/2020 22:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kimball and College Aves. road construction update.

City of Manhattan::: Kansas - Municipal Government
December 2::: 2020 at 11:15 AM ·

Next week::: the traffic control for the Kimball Avenue and College Avenue project will be changing. The new traffic control will eliminate the current Kimball Avenue “head to head” configuration::: and will be replaced with one eastbound lane and one westbound lane on Kimball Avenue with full access for College Avenue at the Kimball Avenue intersection. The traffic signal at the intersection will be activated to facilitate left turns and pedestrian movements. The Via Christi entrance on Kimball Avenue will be closed::: with access to the hospital from College Avenue thru the intersection. The remaining portion of Kimball Avenue to be paved will be completed by the end of the month.",12/4/2020 17:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Prospective students and parents::: we're bringing our Manhattan campus to you with a virtual tour! If you have questions::: ask us in the comments. #kstatebound

Schedule a personalized campus visit or apply today at www.admissions.k-state.edu.",12/3/2020 16:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Good news for U.S. high school seniors! The priority deadline to be considered for admission and scholarships has been extended until Jan. 5::: 2021. Details at www.k-state.edu/media/newsreleases/2020-12/priority-date-extension12220.html. Apply today at www.k-state.edu/apply or via the Common App.

K-STATE.EDU
K-State extends U.S. freshman priority date for admission::: scholarships",12/2/2020 19:32,Molly McClure,We got big money from K-State! My freshman is very happy. #emaw,Dawn Michael Duffett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
