Michelle Hutchens has no memory of the time that passed between the day she tested positive for COVID-19 and when she emerged from a coma over a month later. Thankfully::: a home health occupational therapist was there to help in her recovery. Read more: https://z.umn.edu/6uuc  TWIN-CITIES.UMN.EDU Occupational therapist helps in COVID-19 patient’s recovery,2021-04-30 14:29:02,I greatly appreciated OT help after my stroke and can relate. What a defense they can make for recovery! How wonderful to receive help from home. Glad to hear Michelle is doing well!,They are such a needed part of recovery! Thank you to all the wonderful OT and PT out there.,Megan Mullen Joanna Yutrzenka Emily Rose Great story about how OT helps!! ❤️,Stephany Beaulieu,SICK - University of Minnesota student leader caught on video telling peers to place fake police calls to make life hell for cops🤮🤮,"Lauren Meyers is the chief financial officer of the Minnesota Student Association and the co-chair of the Office for Student Affairs Mental Health committee. During a video conference with fellow members of the MSA::: Meyers instructed her fellow student government members to use several tactics to ""annoy the s*** out of"" campus law enforcement.",Chad Michael Massel,Fire her!!!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dr. Surapaneni of the University of Minnesota Medical School shares how people can get involved in community-led climate justice to reduce the effects of climate change on human health. Read more: https://z.umn.edu/6uth,2021-04-28 14:30:11,Have you disciplined Lauren Meyers yet? Or do you encourage students to commit crimes by falsifying police calls?,You people have gone insane with your left-wing narratives and anti-American::: anti-police rhetoric. I suppose you're also going to tell my black daughter she can never succeed in this country because of the color of her skin. Oh::: no::: you won't. She will come nowhere near ya'll::: EVER. Race baiters = racists. Period.,Lauren Meyers needs to be expelled and possibly arrested. By encouraging others to tie up UMPD resources she is endangering those who actually need those resources.,Joke of an “educational institution “,So what was the decision on making life hell for cops? Were the students just going to manipulate the 911 system? Or were they going to full on Smollett us?,Chad Michael Massel,https:// mobile.twitter.c om/ CrimeWatchMpls/ status/ 1386834733984751 621?ref_src=tws rc%5Etfw%7Ctwca mp%5Etweetembed %7Ctwterm%5E138 683473398475162 1%7Ctwgr%5E%7Ct wcon%5Es1_&ref_ url=https%3A%2F %2Falphanewsmn. com%2Fmake-thei r-lives-hell-st udent-governmen t-leader-calls- for-making-fake -reports-to-cam pus-police%2F&f bclid=IwAR2Jbqp KHwhhkLnbXAJ0dO NBx6-qpnWSUTBqv vE1jd7IR4Ttb6oe aKubHLQ,Excellent,How can you allow this behavior in your school?  https:// www.facebook.com /134486075205/ posts/ 1016706524718020 6/?d=n,DID you also know...what he Uni. is promoting? https:// l.facebook.com/ l.php?u=https%3A %2F%2Fwww.theco llegefix.com%2F student-gov-exe c-urges-peers-t o-make-bogus-po lice-calls-to-a nnoy-the-sh-out -of-them%2F%3Ff bclid%3DIwAR2m4 u0ZpUCvY7mLFZoU _OjJb93g-Peq0F_ uFhGFEmid5bWup9 IlWkMtt7s&h=AT3 ZjFEgC6EIUv9QHt DapKuii5Wtc_5dU wsE-_AyyJ2yMDxR Ve78unVU1qkH6RX DKe3LKy6qs3ChDP 5Be_uU14chEM-DR BW0U-vl37q5IDow y4GoXkYUZeZZZH0 6CoAYidlnGMABe3 Lyw-9d&__tn__=% 2CmH-R&c%5B0%5D =AT045rmNkcq723 TMywkd74fJ9PRuj SbtsyaLZHLdDO6a 4g9dO8wxyRbdRle g6lN655h36vSg9_ 2mHYlpS1ddLze2- jkMCqzkOo811Kxe 2MKnf4M-o_YApIu jFz8nDkpjXgunFH RDS4oKt7tZSWgoI hXlKDd0c2IHKPfn _3VtvoVz3kX8ILE smeNj0-4hpU-Nd3 lKFGQgk99KzA,U OF MN ALLOWING A STUDENT TO ASK OTHER TO COMMIT THE CRIME OF REPORTING FALSE INCIDENTS. https:// www.foxnews.com/ us/ university-of-mi nnesota-student -leader-make-li fe-hell-for-cop s,what disciplinary actions have been taken against this student? She should be EXPELLED. https:// djhjmedia.com/ rich/ university-of-mi nnesota-student -government-mem ber-caught-on-t ape-urging-othe r-members-to-ma ke-phony-crime- calls-to-police -video/ ?utm_source=dlvr .it&utm_medium= facebook&fbclid =IwAR3uui0fdBGH ic_vEiW3zhKlyxV T_opMgYdac26Ciw Sv1EnCtChlnLT1j xk,climate justice ::::::::: drink:::::::::::::::EXPEL LAUREN MEYERS,The white liberal is our ( POC) worst enemy.,Are all your students brainwashed clowns or just the student government?,https:// l.facebook.com/ l.php?u=https%3A %2F%2Falphanews mn.com%2Fmake-t heir-lives-hell -student-govern ment-leader-cal ls-for-making-f ake-reports-to- campus-police%2 F%3Ffbclid%3DIw AR2lODqJ_WoUaEu 7tkH4jd0wYcgpPW OyMMgC7h8CUInaV xqxO0QkJHJLsuw& h=AT1JR02nIItCw IBYbAtvvUKTOeQv M6tDZOaRxXJ4_EO qzemSVTuRq8u7tI itvyxzt4snAdhwk XiJFN8kpRZ9PkK8 ZNkKaXCyZ7CEskj wmO4p4iGJnJUzNU tI91DnRJULFQLpQ 5CP26Rg2CQ&s=1,https:// www.theblaze.com /news/ university-minne sota-student-po lice-video?utm_ content=buffer3 8bc5&utm_medium =referral&utm_s ource=facebook& utm_campaign=fb -glennbeck&fbcl id=IwAR2vdkL36L prfF-eGaCXladfx Vx0InFkzqZ1ammH JfCrIbfLFQk2g7_ Wzko,Fire her!,"Here's what your ""community-led climate justice"" leads to; what in the hell are you idiots teaching at your school::: is Vladimir Lenin or Antifa on staff? https:// www.theblaze.com /news/ university-minne sota-student-po lice-video?utm_ content=bufferf aacb&utm_medium =referral&utm_s ource=facebook& utm_campaign=fb -glennbeck&fbcl id=IwAR12IZmNO_ NQh5eOz8sStGmLw hxvlxIPStDQV3tZ ATpWs_UTMEGkbJw PSOU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The University of Minnesota will launch a new center dedicated to developing technologies that safely preserve organs and tissues::: benefitting future organ donation and transplantation. Learn more! #UMNproud  TWIN-CITIES.UMN.EDU University of Minnesota to host new research center for organ and tissue preservation,2021-04-27 15:00:18,Keep up the good work!,Nice Work,Amazing,https:// twitter.com/ CrimeWatchMpls/ status/ 1386834733984751 621,This school sucks!,https:// www.dailywire.co m/news/ university-of-mi nnesota-student -government-rep resentative-to- classmates-make -cops-lives-hel l. Wouldn’t send my kid there even if you paid me to 😡,Chad Michael Massel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#UMNdriven Spotlight: Alex Rhyner is in his final year at the University of Minnesota Carlson School of Management. His drive led him to create The Kind Mind Movement::: a start-up for mental health advocacy::: support::: and kindness.,2021-04-26 17:04:08,Lauren Meyers needs to be expelled and possibly arrested. By encouraging others to tie up UMPD resources she is endangering those who actually need those resources.,Proud of you Alex!,Chad Michael Massel,Alex R. Start your movement by REMOVING this freak show in your student government who shows ZERO kindness or respect,Brenda Juchniewich Rhyner did you see this? Way to do Alex!,https:// www.campusreform .org/ article?id=17420 &utm_campaign=C ampusWire&utm_m edium=email&_hs mi=124421104&_h senc=p2ANqtz-\-\J MJjFtnK3T9Tj-b2 x6l3Er8euaVSB5Z TWa6PkdJ99DgCjX bYW3LJyJ33Ueo6Q OGS_aCsiNKu7v0n qUGS-3MaZOe_OfQ &utm_content=12 4421104&utm_sou rce=hs_email,https:// l.facebook.com/ l.php?u=https%3A %2F%2Falphanews mn.com%2Fmake-t heir-lives-hell -student-govern ment-leader-cal ls-for-making-f ake-reports-to- campus-police%2 F%3Ffbclid%3DIw AR2lODqJ_WoUaEu 7tkH4jd0wYcgpPW OyMMgC7h8CUInaV xqxO0QkJHJLsuw& h=AT1JR02nIItCw IBYbAtvvUKTOeQv M6tDZOaRxXJ4_EO qzemSVTuRq8u7tI itvyxzt4snAdhwk XiJFN8kpRZ9PkK8 ZNkKaXCyZ7CEskj wmO4p4iGJnJUzNU tI91DnRJULFQLpQ 5CP26Rg2CQ&s=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#UMNResearch Brief: College of Science and Engineering::: University of Minnesota researchers discovered that deep-sea bacteria dissolve certain rocks::: releasing excess carbon. This allows scientists to better estimate the amount of CO2 in Earth’s atmosphere and continue the fight against global warming. https://z.umn.edu/6ufu,2021-04-25 15:00:08,Chad Michael Massel,What in the hell are you idiots teaching at your school::: is Vladimir Lenin or Antifa on staff? https:// www.theblaze.com /news/ university-minne sota-student-po lice-video?utm_ content=bufferf aacb&utm_medium =referral&utm_s ource=facebook& utm_campaign=fb -glennbeck&fbcl id=IwAR12IZmNO_ NQh5eOz8sStGmLw hxvlxIPStDQV3tZ ATpWs_UTMEGkbJw PSOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"#UMNdriven Spotlight: Maddie Oskey stays driven::: even after she graduated in 2016. Looking back on that first year::: her advice is ""sleep less and live in the moment"".",2021-04-24 17:00:23,Chad Michael Massel,Excellent,https:// l.facebook.com/ l.php?u=https%3A %2F%2Falphanews mn.com%2Fmake-t heir-lives-hell -student-govern ment-leader-cal ls-for-making-f ake-reports-to- campus-police%2 F%3Ffbclid%3DIw AR2lODqJ_WoUaEu 7tkH4jd0wYcgpPW OyMMgC7h8CUInaV xqxO0QkJHJLsuw& h=AT1JR02nIItCw IBYbAtvvUKTOeQv M6tDZOaRxXJ4_EO qzemSVTuRq8u7tI itvyxzt4snAdhwk XiJFN8kpRZ9PkK8 ZNkKaXCyZ7CEskj wmO4p4iGJnJUzNU tI91DnRJULFQLpQ 5CP26Rg2CQ&s=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hakeen Onafowokan is a U of M Twin Cities alum who combined his love of sports and law by working on the NASCAR legal team! Learn more about his journey below! #UMNproud  TWIN-CITIES.UMN.EDU A legal career on the fast track,2021-04-23 14:02:01,Nice,Chad Michael Massel,https:// l.facebook.com/ l.php?u=https%3A %2F%2Falphanews mn.com%2Fmake-t heir-lives-hell -student-govern ment-leader-cal ls-for-making-f ake-reports-to- campus-police%2 F%3Ffbclid%3DIw AR2lODqJ_WoUaEu 7tkH4jd0wYcgpPW OyMMgC7h8CUInaV xqxO0QkJHJLsuw& h=AT1JR02nIItCw IBYbAtvvUKTOeQv M6tDZOaRxXJ4_EO qzemSVTuRq8u7tI itvyxzt4snAdhwk XiJFN8kpRZ9PkK8 ZNkKaXCyZ7CEskj wmO4p4iGJnJUzNU tI91DnRJULFQLpQ 5CP26Rg2CQ&s=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
President Gabel has issued a message to the U of M community about the verdict in Derek Chauvin's trial. To read it::: visit https://z.umn.edu/April20_Message  DRIVE.GOOGLE.COM April 20 — Message from the Office of the President.pdf,2021-04-20 21:41:38,What steps are in place to ensure that U of Minnesota police are accountable?,Wow. U of M has become completely politicized.,Chad Michael Massel,THIS is what Univ of MN is teaching and promoting to our kids. https:// l.facebook.com/ l.php?u=https%3A %2F%2Fwww.theco llegefix.com%2F student-gov-exe c-urges-peers-t o-make-bogus-po lice-calls-to-a nnoy-the-sh-out -of-them%2F%3Ff bclid%3DIwAR2m4 u0ZpUCvY7mLFZoU _OjJb93g-Peq0F_ uFhGFEmid5bWup9 IlWkMtt7s&h=AT3 ZjFEgC6EIUv9QHt DapKuii5Wtc_5dU wsE-_AyyJ2yMDxR Ve78unVU1qkH6RX DKe3LKy6qs3ChDP 5Be_uU14chEM-DR BW0U-vl37q5IDow y4GoXkYUZeZZZH0 6CoAYidlnGMABe3 Lyw-9d&__tn__=% 2CmH-R&c%5B0%5D =AT045rmNkcq723 TMywkd74fJ9PRuj SbtsyaLZHLdDO6a 4g9dO8wxyRbdRle g6lN655h36vSg9_ 2mHYlpS1ddLze2- jkMCqzkOo811Kxe 2MKnf4M-o_YApIu jFz8nDkpjXgunFH RDS4oKt7tZSWgoI hXlKDd0c2IHKPfn _3VtvoVz3kX8ILE smeNj0-4hpU-Nd3 lKFGQgk99KzA,Mission accomplished academia! You've indoctrinated an entire generation of dysfunctional victims that confuse thinking with feeling and blame their parents and grandparents for the false narrative you've sold them. Once you remove your police::: Biden will usher in his federal police::: and you can say goodbye to your civil rights! You can be nice to an alligator but he will still eat you!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yesterday::: we lost Vice President Mondale. We're saddened by his passing and so fortunate that he is part of the University of Minnesota’s legacy::: as are the many students whose lives he touched. Read President Gabel's full statement.  TWIN-CITIES.UMN.EDU Statement from President Gabel on passing of Walter Mondale,2021-04-20 13:42:05,Rest In Peace Mr.Mondale,RIP Vice President Walter Mondale!!!!!!🙏❤️,Rest in peace Mr. Mondale,Rest in peace Mr president,Chad Michael Massel,Not a good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#UMNdriven Spotlight: Eric Sem is a third-year undergraduate pursuing a major in Political Science and two minors in Spanish and Business Law. Eric is cultivating his leadership skills through his involvement in the Pre-Law Society and as President of Pi Kappa Alpha.,2021-04-19 14:04:05,Wow! Great work::: Eric! It’s so good to see our youth excelling!,Lauren Meyers needs to be expelled and possibly arrested. By encouraging others to tie up UMPD resources she is endangering those who actually need those resources.,He’s got a great future ahead! Well done young man!,Wow that’s awesome- Congratulations,Excellent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"UMN Twin Cities alum Sarah Haacke Byrd has raised millions for women's rights. “I thought that if I could help strengthen the connection between the funders and leaders on the front lines of the gender equality movement::: then that could be my contribution."" Learn more! https://z.umn.edu/6ttn  TWIN-CITIES.UMN.EDU Serious money for women's rights",2021-04-18 23:02:02,Excellent,So much for your daughters if they get raped or killed because of this UM person. So much for women’s rights.  https:// nypost.com/2021/ 04/28/ university-of-mi nnesota-student -leader-urges-p eers-to-make-li fe-hell-for-cop s/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"A new study from the College of Science and Engineering::: University of Minnesota finds that most of the Earth's carbon was likely delivered from the ""interstellar medium""::: or the material that exists in space between stars in a galaxy. Want to learn more? Check it out! https://z.umn.edu/6tsz",2021-04-17 15:00:15,Excellent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#UMNResearch Brief: Institute on the Environment — University of Minnesota researchers explored the effect of solar climate interventions on ecology. They found that reflecting sunlight could cool the Earth's ecosystem. Read more: https://z.umn.edu/6tte,2021-04-16 20:30:07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#UMNdriven Spotlight: Gurtaran Johal was one of only 62 Truman Scholars in 2021::: the most prestigious American undergraduate award. She has dedicated her time at the U of M Twin Cities to women's rights and sexual assault prevention work.,2021-04-16 15:30:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#UMNResearch Brief: University of Minnesota College of Pharmacy researchers have found more evidence that health care delivered by teams is superior to services delivered by a single practitioner. Learn more: https://z.umn.edu/6tqd,2021-04-15 15:00:32,Nice Work,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Not a sports person::: but still want to get in the spirit?! The Minnesota Landscape Arboretum's 2021 Tournament of Trees may be for you. Check it out! https://z.umn.edu/6sno,2021-04-10 22:00:06,You better answer for this.  https:// twitter.com/ daviss/status/ 1381471924958683 138?s=19,https:// gofund.me/ 95340237,https:// memoirofprorfili ng.godaddysites .com/ Book out this month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
