Congratulations to the #IowaState Class of 2020::: celebrated during an in-person commencement event on Saturday. 🎓  YOUTUBE.COM October Commencement Ceremony,2021-10-11 14:21:59,👍,I wish this was advertised or communicated more. I didn’t hear this was happening until the day after.,I had no idea this was happening. 😢,It was wonderful!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iowa State dedicated its Student Innovation Center -- a high-tech hub for project-based learning::: entrepreneurship and multidisciplinary collaboration. The 140:::000-square-foot::: five-floor facility features a digital modeling and visualization lab::: 3D printing shop::: media production suite and spaces for collaborative learning and creating. #IowaStateInnovates 🗞 www.news.iastate.edu/news/2021/10/01/innovationcenterdedication 🎥 https://youtu.be/ARJOLfUN02E  NEWS.IASTATE.EDU Iowa State dedicates new Student Innovation Center • News Service • Iowa State University,2021-10-01 18:40:29,And a café! ✨,And I'm assuming athletes get dedicated hours a d the rest of the students aren't able to use it during the most convenient times due to athletes using it then.,Allison Hjulberg it’s your spot!,Iowa State University very disappointed at Iowa state for not mentioning my name for creating the ribbon and for not inviting me to the ceremony,It’s such a great place to learn and collaborate.,Am new:::i will like to further mine here,Joseph Maydock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Learn about the latest addition to University Museums' Art on Campus collection::: unveiled today in the Anderson Sculpture Garden. Passersby were able to watch artist Louise Jones create the mural::: which is inspired by Iowa State's beautiful campus.  YOUTUBE.COM New artwork is painted live on ISU's campus,2021-09-30 19:24:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2021-09-22 14:28:22,❤❤,GO CYCLONES,❤️💛❤️💛,I did not graduate from Iowa State University! But I can’t get it removed ‼️‼️,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A decade of service: The S.H.O.P. (Students Helping Our Peers) is celebrating with an open house at its food pantry location in 1306 Beyer Hall (Wednesday::: Sept. 22::: 10:30 a.m.-2 p.m.). ℹ www.inside.iastate.edu/article/2021/09/16/shop,2021-09-21 20:00:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISU Dining makes its own gelato and sorbet from fresh ingredients. Stop by the new Dolce Freddo shop in the Iowa State University Memorial Union for unique flavor combinations and creations -- gelato truffles::: anyone? 🍨 www.dining.iastate.edu/location/dolce-freddo ℹ www.inside.iastate.edu/article/2021/09/02/dolcefreddo,2021-09-16 19:49:23,Beth Danowsky Basham where was this when we needed it,That’s a nice upgrade from when I was there. 😁,Lindsey Bouska this looks interesting.,Casey Luke::: you need to try it for me 😂,Where in the MU is this?,Wow. Things have sure changed for the better from the awful food in the 1970s.,Jordan Hund,Nikki Cavan,Jake Hallett we need to try this!,Wish this would have been available when I was a student!,Jodi Steyer can we go soon?!,Rachel Jans you try this?,Little different than when I went to school!!! 😳😳😳,Emma Rose yum!,Debbie Ellen next time you’re in Ames!,Kristi Kuro Brede tempting,Courtney Hiveley and Ken Hiveley I think we need ice cream from here! 😆,Gian Dentis::: no serán los Del Turista::: Tirol ::: ni pensar en Glacier Berthillon::: pero podés probarlos,Sydney Hyzy 😍,Robbie,Viva la dieta adri Ii,When I was young::: all the Ames grocery stores…and there were still small neighborhood grocery stores then…carried ISU ice cream. Their coffee ice cream was the best.,Teionna Hanna,The Watermelon Mint::: Cantaloupe Tarragon::: and Blueberry Basil are all incredible!,Jasper ::: Dylan have y’all tried this? Evon 以前MU 那有 好吃的 ice cream::: 現在還有gelato 吃呢！,Camila Estrada,Yum!!,Yum,Ready when you are!! Missed you guys at Gateway this AM::: you were in the kitchen at Federated right?,Nash Gonzalez Kynara Fernandes,Lacey Maxwell,Lily Groat Kailee Dettmann,Thomas Olsen why have you not taken us here?!?!?,Donna how did we not know about this?!?!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shortly after sunrise::: members of the AFROTC Detachment 250 began placing 2:::977 flags representing the home countries of victims who perished in the attacks on 9/11. The Field of Flags::: located east of Jack Trice Stadium::: will be removed near dusk.,2021-09-11 15:59:58,ouch ! ISU men can be very tough::: very cruel..... 💘,Beautiful tribute. <3,So beautiful. I love that it wasn't just American flags they places. People from around the world were killed that day.,Wow. ❤️,Wish I could go see it but not going near Jack Trice today. :(,Noel Helphand Petersen🇺🇸😪,Absolutely awesome! Thank you all for the special effort and commitment to our history.,Proud to be part of this Battalion because of LTC Ken Attaway,Love everything about this! ❤️,Lisa Koenecke Hansen,Iowa State University I love this so much! Way to go representing real heros,Thank you!,Thank you,Amazing ♥️🇺🇸,Thank you for this poignant reminder. We will never forget.,❤️,🥲🥲,Calvin Staudt Jr.,Absolutely a beautiful tribute!,❤️❤️❤️,Beautiful tribute! Thank you.,This was a beautiful tribute.,Great job.,Marilyn King,Lindy Ann,Sad times and memories,Teena Walker Sells,❤🤍💙💯,An Amazing tribute ❤,Wonderful tribute!,thank you this means so very much,Thank You Iowa State University - beautiful tribute ❤️🇺🇸 & so proud to be a 🌪 cycONEnation,Beautiful!,Ryan Kardell,Faith McNaney,Thank you ISU ROTC for this beautiful tribute!! ❤️💛❤️💛🌪,This is a beautiful sight. Thank you,Lovely caption ❤️,Awesome tribute!❤️,These pictures say it all! What a very moving tribute! Thank you.,Iowa State!,thank you for remembering victims from other countries too. x,Amazing tribute 💔🇺🇸,Thank you for this show of respect and honor to the victims of 9/11.,Thank you ISU AFROTC for remembering,Thank you ISU::: it is beautiful!,Thank you for an amazing tribute! You make ISU alumni grateful and proud!,The ISU campus is such a beautiful backdrop for this tribute. Thank you.,Iowa State! ❤️,Thank you! This is a great tribute. Much appreciated!,We will never forget,What a beautiful tribute! ❤️,Wonderful tribute!,❤️❤️❤️❤️,Hunter Pope,Stunning gesture,Awesome!,It was stunning site to see,Love this 🇺🇸,Matt Custer Julie Rae,🇺🇲🇺🇲,Tim Glass Trish Callan Glass,Awesome!,Maggie Cousin Squires thinking of Ben in ROTC at ISU ❤️🇺🇸,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hello::: friends!,2021-09-10 22:28:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CYCLONES.COM ESPN GameDay Information - Iowa State University Athletics  Iowa State Athletics 9 September 2021 г.::: 13:26 ·  College Gameday Location – The show will be staged south of Jack Trice Stadium from Reiman Plaza. Time – ESPN's College GameDay runs from 8-11 a.m. (Central) Admission – Free for all fans and open to the general public,2021-09-10 18:41:05,I saw how your students treated Ashton Kusher at the broadcast. I had no idea they were so disrespectful.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Representing all 99 Iowa counties::: all 50 states and 112 different countries::: #IowaState’s total fall enrollment of 30:::708 includes 25:::808 undergraduate::: 4:::264 graduate and 636 veterinary medicine students. ℹ www.news.iastate.edu/news/2021/09/09/fallenrollment,2021-09-09 17:01:54,Great university in a great town.,Excellent! 💛❤️,Great memories at Iowa State University...TH ANK YOU⭐️🌪👏🏼📚🏈,Dustin Amundson,As an MSU Spartan::: I’m honored to have our son::: a sophomore::: at Iowa State!! 🌪,My alma mater - love it so much ❤,Proudly to having Iowa State University located in our lovely Ames.,Nova Resfita Rizwanul Yakin Nasution ......some years ago::: we met here,Matt Custer Julie Rae,Iowa State is a truly global college. Students from all over the globe will enjoy the beautiful campus and an excellent education. So good.,Beautiful campus!,Wow Excellent 💯🎉🎊,One freshman is my friend Olivia :D,And One great Engineering alumni,Pappy Graham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Iowa State University Student Innovation Center Flagship Fridays are for everyone. Register now for the free series kickoff on Sept. 10. #IowaStateInnovates ℹ️ sictr.iastate.edu/innovation-programs/flagship-fridays/  SICTR.IASTATE.EDU Flagship Fridays • Student Innovation Center • Iowa State University,2021-09-08 15:00:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
With 900+ student clubs and organizations::: there's something for everyone at Iowa State. Stop by ClubFest tomorrow::: Sept. 8 (11 a.m. - 4 p.m.)::: for giveaways::: displays and demonstrations inside and outside the Iowa State University Memorial Union. ℹ️ studentengagement.iastate.edu/sac-annual-events/clubfestfall/,2021-09-07 16:29:12,When you click the link it says virtual and last week …. Is there an in person event tomorrow as well?,Jeydan Garcia,Keelie Fleener,Sam Blincow,In 1988-1989 I used to be volunteer at international student center it was fun met lots of people and helped new students adapting life around college,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REMINDER: Classes will be recessed and offices will be closed on Monday::: Sept. 6. Have a safe holiday weekend.,2021-09-03 16:00:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wear your Cyclone gear and stop by on CyDay Friday while supplies last! ❤️💛  CyStyle is at Beardshear Hall. 2 September 2021 г.::: 09:00 · Ames ·  State fans get ready! A cyclone is coming to Beardshear!  Lookout for Cy the Mascot tomorrow at Beardshear from 11-11:30 to pickup a free #CyDayFriday tumbler.,2021-09-02 16:05:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Take a look at the start of the fall semester in this #PostcardFromCampus (sound on for the carillon). 🎶 🖥 https://youtu.be/BeS8Dh_JEYw  YOUTUBE.COM Postcard from Campus: Welcome Cyclones,2021-08-26 16:55:34,You can subscribe to the #PostcardFromCam pus series on YouTube: https:// youtube.com/ playlist?list=PL xRto7C0hfw60BiI FdwfDUkkG_Z_lmW lG,I loved this University for me and meeting my husband! We got married after I graduated and he then finished up his Ph D in Physics. We lived in that awful Pammel Court (not there anymore) and later the nice Hawthorne! After that::: we moved to Arecibo::: Puerto Rico where he got a job at Arecibo Radio Astronomy Observatory. That was a rewarding experience and the start of his career. Mine was in Child Development and I taught pre-school which was quite rewarding. We also had 3 children which we adored! We look back at Iowa State University and are so very glad that we enjoyed our time there. Would do it all over again!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A message from President Wendy Wintersteen and ISU Student Government President Julia Campbell: Protect your community and show you care by vaccinating and wearing masks indoors when around others. 🖥 https://youtu.be/ZB1bgnhqPhM  YOUTUBE.COM Cyclones Care: President Wendy Wintersteen and Julia Campbell::: Fall 2021,2021-08-25 17:24:00,Should be an option shouldn't it?!? We all have our own opinion and choices! Pretty sad to say I went to college here when this is what they are trying to force on students. If yall want to wear masks::: but if students don't want to they shouldn't have to!,University of Mississippi (MISSISSIPPI!!! ) is requiring all students and staff to wear masks indoors and outdoors effective at 4:00 today. Ponder that.,People fail to understand how masks work. My masks protects those around me from my germs. Your mask protects me. So this whole “choice” argument is worthless. Essentially::: I can choose to protect you but you can choose NOT to protect me. - We used to be better than this.,Well whatever happens::: I’m just glad we were all able to put aside our differences and have such a nice friendly discussion about this.,Maybe you should do the smart thing and require it.,Guess I don’t care 🤷🏻‍♂️,Suzanne Berge Harrenga,Awesome message. Thank you. 💛❤️💛❤️,Thank you for this message!!!,You’d think a university as esteemed in research as ISU would’ve done some before posting this message.,This is not something you should be pushing on people,Charley Jacobs where’s our vid? 🤪,Gee Julia and Wendy::: it´s all find and dandy that you are putting out videos::: but please tell us why no one on campus is keeping track amd publishing the Covid numbers::: and why no students are wearing masks in classrooms? You can PSA til the cows plant their bottoms in the quad::: but if you aren´t forcing or implementin mask mandates::: you are wasting your time.,Urge and recommend::: as long as you leave the choice up to the students::: faculty::: and staff. Thank you Kim Reynolds::: governor of Iowa for signing into law the mask mandate bans and to the Iowa State Board of Reagents for their sound decision that protects freedom of choice for all.,Disappointed to see this. Wendy::: I have thought a lot of you for a long time. This is poor leadership.,Seriously…let’s take the mask off & you can put it back home when you go home,And while you can't force mask mandates you should also bring back Veishea!,Perhaps the folks at ISU can explain why the CDC and NIH both pulled mask effectiveness against virus transmission studies that were done a few years before covid (2016 and 2017) from their websites once the official position was to wear masks? I know they had them because I read them. That was after covid began and when Fauci was saying you don't need a mask and it isn't effective against viruses. Then::: the guidelines changed and the two studies were taken down. Maybe it was because both studies said that mask wearing isn't effective against viruses because of the size of the viruses vs. the pores in the mask materials. By the way::: the one of them said cloth masks were worse than surgical masks...for those of you who wear a cloth mask for days on end without washing them.,All of us need to use mask 😷,If it weren’t for the athletic teams::: I wouldn’t give a flip about ISU anymore.,Amazing how some people get so bent out of shape over being asked to wear a breathable piece of woven fabric over their faces; I wonder how you all would do being a woman in Afghanistan right now.,Universities should be leaders in the community. ISU should be mandating Vaccines.,Time to allow profs to require them.,Too late....,Unbelievable ignorance in some of these comments. Enough already::: get vaccinated.,Andrew Ethan Aeilts the comments here YEEEEESH,Indoctrination of the college students::: grooming them to be idiots. Easier to control stupid people than independent thinkers.,Total BS:::I thought College people were suppose to be smart:::apparentl y not smart enough to know the jab doesn’t work:::and kills people.,I see Iowa’s crack team of Facebook epidemiologists is out in full force again.,More leftist nonsense.,Good message. On point. Keep everyone safe. 👍,A Big12 professor and scientist asking good questions in an era when no one is supposed to ask any questions:  https:// youtu.be/ QAHi3lX3oGM,I must have missed something. What changed?,I'm vaxxed::: but it's absolutely atrocious the amount of peer pressure and mandating that is going on over this. It's ridiculous. Human beings are designed to withstand illness::: and they were also designed with the ability to think and make decisions individually.,Is anyone tracking cases on campus?,Very nice! ❤️💛,Still supporting you........ From Cardiff Wales ! Xx,Andrew Tauke,Someone get Wendy a smaller mask lol,👏👏👏,"A PSA isn't enough to make a difference. ISU need sto be following Drake's lead. I get that you feel your hands are tied - but you can do more than a 2 min video and some email bursts. Use your influence as a state university to start pressuring our government ""leaders"" - be the voice for your students and their safety - hand out masks on campus and in classrooms - consider REMOTE learning instead of forcing everyone back to the classroom. My daughter planned on going to ISU next year but maybe there are safer options -",Would be nice if the university didn't have its hands tied by incompetent leadership at the state level,Selfish behavior by a institution that used to know how to lead. Students and staff health and safety should always drive decisions. Buckling to political pressure is showing weakness beyond measure. Terribly disappointing response to this epidemic.,MASKS are poor at preventing COVID - they are just disgusting air filters and make you sick eventually. Come on Iowa State - follow the science and not the politics!!!!!!! !,Please share with parents::: students::: faculty::: etc. https:// www.change.org/ IowaStateMaskMan dateRequest,Protection to all ....,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fall 2021 is underway! Be sure to follow @IowaStateU on Twitter for news::: updates and information::: including this thread of back-to-school tips: ℹ️ twitter.com/IowaStateU/status/1429820774953615362,2021-08-23 21:28:57,So glad to see kids on campus getting to go to class!!,Very frightening to see lack of masks!,Where the heck are their masks?,Love to the Cyclones::: but young people::: please wear your masks.,So glad to see No masks! Let them breathe!,"There two kinds of Hawkeyes masquerading as Cyclones on this board: those that say ""love to see those faces"" and those saying ""where are those masks?"" Both are projecting their belief systems on the students who aren't asking for your attention.",If it benefits everyone which it probably could::: then wear your mask and think about somebody else besides yourself! Be caring and that is what the world needs! I'm a former graduate and I will do what benefits all of us! Vaccines and masks if masks are required!,It was great to see President Wintersteen at the state fair last week...Maskless ! I love seeing pictures of the kids without theirs too.,Angie Hazen,Jeremiah Gayle,Masks?,Such a beautiful campus.,Looking good folks. I see the sidewalk leading to beardshear. Hall. That's where we used to register and records Kept.,Once a Cyclone:::... always a Cyclone,Yaaass! Back in class::: on campus and back to life!!!!!,What about the mask ? 😮🤭😷,Hopefully wearing masks inside. 😷,Who here enlarged each picture hoping to catch site of their child? 🤣,Please mask up everyone to stay safe!!! Do your part!!!,What a time to be a college student!,This makes me so happy!! ❤️💛,It is great to see the sidewalks busy again!,Good to see the students back on campus,Love the the normalcy and not having to wear masks outdoors 🙂,Iowa::: what do you expect!,Nice,Please wear your mask inside. If not for you::: for the people around you.,Studied here::: 20 years ago::: love the campus alot.,Go cyclones!,I miss my time there::: running across campus to attend classes was fun :)) Cory Cramer,Love seeing kids on campus!,Where are the masks at?,I don’t see many masks 😷. Very disappointing.,I think the mask give false hope,Glad to see faces and not masks! ❤️,Vince Vosen LAST SEMESTER! WOOT WOOT!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
