Duke University Hospital has completed its 1:::500th heart transplant — A milestone achieved by only five other transplant centers nationwide  WRAL.COM Duke completes 1:::500th heart transplant :: WRAL.com,2020-10-24 15:30:01,*▲▲Hello this is an open invitation for you to become part of the world's biggest conglomerate and reach the peak of your career. As we begin this year's recruitment programme and our annual feast of harvest is almost at hand. Do you agree to be a member of this illuminati new world order* install what’s App messenger +44 7476 021450,Great news😊🙏🏻👍🏼,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The new Center for Computational Thinking will provide customized training in computation::: modeling::: data science::: and the ethics of emerging technologies to students across all disciplines at Duke  TODAY.DUKE.EDU Duke Launches Center to Bring Computational Thinking to All Students,2020-10-23 16:12:01,*▲▲Hello this is an open invitation for you to become part of the world's biggest conglomerate and reach the peak of your career. As we begin this year's recruitment programme and our annual feast of harvest is almost at hand. Do you agree to be a member of this illuminati new world order* install what’s App messenger +44 7476 021450,Janice Liu 👀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October sky 🍂,2020-10-22 16:17:11,*▲▲Hello this is an open invitation for you to become part of the world's biggest conglomerate and reach the peak of your career. As we begin this year's recruitment programme and our annual feast of harvest is almost at hand. Do you agree to be a member of this illuminati new world order* install what’s App messenger +44 7476 021450,I don’t recall ever seeing that tower,Beautiful,智慧電網 https:// m.facebook.com/ story.php?story_ fbid=2136338269 748009&id=10000 1155697999  Taiwan smart grid team... For your reference...  https:// youtu.be/ SKShu4a3rgU  Taiwan education For your reference,Beautiful university,I don't recall ever seeing the tower shown on the left::: what building is it on?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
With Halloween fast approaching::: three Duke doctors discuss ways to navigate the upcoming holiday season safely  TODAY.DUKE.EDU How to Trick or Treat::: Enjoy Holidays Safely This Year,2020-10-21 20:28:01,new https:// m.facebook.com/ story.php?story_ fbid=4138356046 181109&id=10000 0202640716  Foriegn exchange for your reference,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
In a semester of remote learning::: junior Cydney Livingston describes why she looks forward to Wednesday and her four-hour biology lab  RESEARCHBLOG.DUKE.EDU Wednesdays::: My New Favorite Day | Research Blog,2020-10-21 16:05:01,*▲▲Hello this is an open invitation for you to become part of the world's biggest conglomerate and reach the peak of your career. As we begin this year's recruitment programme and our annual feast of harvest is almost at hand. Do you agree to be a member of this illuminati new world order* install what’s App messenger +44 7476 021450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A record number of people voted early on campus in 2018 — A look a the efforts across campus to encourage an even stronger voter turnout this year ⤵️  TODAY.DUKE.EDU The Numbers Behind Duke Students and Early Voting,2020-10-20 16:17:25,WELCOME TO THE ILLUMINATI LIGHT  Join illuminati now and achieve your desire. riches and powers secured. illuminati is a free gift from the light. If interested Reply🔺YES🔺now to achieve your dreams🔺🔺🔺install WhatsApp +44 7476 021450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke Engineering's new building — which opens for classes in January 2021 — will be named in honor of longtime supporters Jerry C. and Beverly A. Wilkinson and their family  PRATT.DUKE.EDU Duke’s New Engineering Building Named to Honor Wilkinson Family,2020-10-19 18:35:04,That’s amazing! Two wonderful people!,Buildings named for big donors again. Has a building ever been named for an outstanding Professor or Scientist or historian or writer or mathematician. Just curious,WELCOME TO THE ILLUMINATI LIGHT  Join illuminati now and achieve your desire. riches and powers secured. illuminati is a free gift from the light. If interested Reply🔺YES🔺now to achieve your dreams🔺🔺🔺install WhatsApp +44 7476 021450,Jerry is one of my classmates who has worked hard for years to make Duke a better place for students and faculty. He has devoted a considerable amount of time volunteering. I think he’s very deserving of this honor.,more buildings named after white people... smh duke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meet nine of the newest Blue Devil faculty 👋,2020-10-17 16:07:07,Congratulations,WELCOME TO THE ILLUMINATI LIGHT  Join illuminati now and achieve your desire. riches and powers secured. illuminati is a free gift from the light. If interested Reply🔺YES🔺now to achieve your dreams🔺🔺🔺install WhatsApp +44 7476 021450,Cool! Congratulations 🎉🍾🎊,Congratulations to everyone!,Congratulations and welcome!,Congratulations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Early voting in North Carolina starts today 🗳️  For more information on how to vote::: when to vote::: and where to vote either in NC or your home state ➡️ https://vote.duke.edu/,2020-10-15 14:27:02,WELCOME TO THE ILLUMINATI LIGHT  Join illuminati now and achieve your desire. riches and powers secured. illuminati is a free gift from the light. If interested Reply🔺YES🔺now to achieve your dreams🔺🔺🔺install WhatsApp +44 7476 021450,I voted this morning at Karsh. What a beautiful building in which to practice democracy.,I will vote in person and I will vote for Trump/ Pence!!!!!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daylight fading  📸 Zane Harrison via Instagram,2020-10-14 23:30:02,WELCOME TO THE ILLUMINATI LIGHT  Join illuminati now and achieve your desire. riches and powers secured. illuminati is a free gift from the light. If interested Reply🔺YES🔺now to achieve your dreams🔺🔺🔺install WhatsApp +44 7476 021450,Jinjie Ling I miss this :(,Beautiful isn’t it?,Beautiful sky! 💙,So beautiful! Wish I was there....,BEAUTIFUL,just like western civilization - the endarkenment continues. liberation? no thanks::: I'll take God,Check this out ::: thank you .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke spine specialist Carolyn Keeler suggests steps to prevent back problems or keep them from worsening while working from home  DUKEHEALTH.ORG How to Care for your Back and Spine while Working from Home,2020-10-14 15:32:01,Great recommendations Duke University Thank you so much🙏  Working with many of my clients on helping them to transition from their workplace to home-work 😁  I recommend as well to try to sit on a Swiss Ball (make sure is the right size for their height) legs should be in a 90 degree angle::: hips in line with knees keeping the alignment with ankles::: feet flat to the floor and if it possible bare foot to practice foot stretches at the same time (great for circulation::: mobility::: alignment and posture) As we sit on the exercise ball we activate our core::: helping us to correct our posture. Breathing techniques are always part of my coaching as well!!  Stay healthy and happy everyone!! ReGeovinate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nine of our newest faculty members discuss what they find meaningful about their scholarship and teaching  STORIES.DUKE.EDU Meet Duke's new faculty of 2020 - Duke Stories,2020-10-13 15:53:01,WELCOME TO THE ILLUMINATI LIGHT  Join illuminati now and achieve your desire. riches and powers secured. illuminati is a free gift from the light. If interested Reply🔺YES🔺now to achieve your dreams🔺🔺🔺install WhatsApp +44 7476 021450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"A month later and we still can't get ""Library Takeout"" out of our heads 🎶  YOUTUBE.COM Library Takeout",2020-10-13 00:20:20,WELCOME TO THE ILLUMINATI LIGHT  Join illuminati now and achieve your desire. riches and powers secured. illuminati is a free gift from the light. If interested Reply🔺YES🔺now to achieve your dreams🔺🔺🔺install WhatsApp +44 7476 021450,We will never NOT have it in our heads. And that is OK.,It’s such a happy::: catchy tune. I love it! ❤️,I just watched this via Reddit. It's amazing,Amy Zhao more content,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glass is such a ubiquitous material in our everyday lives we often don’t realize it’s something of a scientific mystery. Enter professor Patrick Charbonneau who combines theory & simulation to try and crack the glass problem.,2020-10-12 17:16:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke Engineering's Deshusses Lab has built a tool to help people visualize and understand the current risks associated with indoor gatherings  PRATT.DUKE.EDU Calculating the Risk of COVID-19 Exposure,2020-10-11 15:45:01,Need to run this calculation for playing basketball in Cameron.....,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Road W for Duke Football: Blue Devils 38::: Syracuse 24,2020-10-10 23:38:38,Go Duke! 🏈💙,Rustam Kamalov,Amazing. Go Duke!!,It was a good game!,Hooray!,Go duke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
On World Mental Health Day::: six Blue Devil colleagues share their struggles with anxiety::: depression::: and other mental health challenges as well as the techniques and resources they use for emotional well-being  TODAY.DUKE.EDU Mental Fitness,2020-10-10 16:15:01,We love Duke University and Medical Center.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
After his original race was canceled::: Duke University School of Medicine (Duke Med) student and former bone marrow donor Daniel Cox competes in his own individual ironman — swimming 2.4 miles::: biking 112 miles::: and finishing with a marathon — tomorrow as a way to raise funds for Be The Match  SPORTS.YAHOO.COM Duke medical student holds own Ironman to benefit Be The Match,2020-10-09 20:00:11,智慧電網 https:// m.facebook.com/ story.php?story_ fbid=2136338269 748009&id=10000 1155697999  Taiwan smart grid team... For your reference...  https:// youtu.be/ SKShu4a3rgU  Taiwan education For your reference,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ph.D. student Jonathon Yuly's new theory solves a 40-year bioenergetics mystery  TRINITY.DUKE.EDU PhD Student Solves 40-Year Bioenergetics Mystery,2020-10-09 16:08:01,Nice,what,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Some autumn evening 🍃,2020-10-08 22:30:17,Awesome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Six books by Duke authors that delve into the legal challenges::: policy battles::: and history of voting in America  TODAY.DUKE.EDU Six Duke Books on Elections and Voting,2020-10-08 14:31:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360° of Duke Forest on a crisp fall day 🍃,2020-10-07 15:35:09,Beautiful,Would Biden truely shut it down::: 360; for covid? Honestly? Like for Yes::: Mad for No.,Mari Elena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Since campus reopened::: contact tracing has been essential to quickly isolate positive cases before the virus can spread further  TODAY.DUKE.EDU How Contact Tracing Keeps Duke's COVID Response Nimble and Effective,2020-10-06 14:45:49,that's fax,I love Duke! Always coming up with practical::: tactical and intelligent solutions to keep moving forward for the benefit of the students. This is a model for others!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This week::: Nobel Prize winners are announced for physiology or medicine::: physics::: chemistry::: literature::: and peace — A look back at Duke’s Nobel Laureates ⤵️  TODAY.DUKE.EDU A Look at Duke's Nobel Laureates,2020-10-05 19:05:55,"Jul 8::: 2014 — ""I love the name 'Goats and Soda:::' "" says Kathryn Whetten::: professor of public policy and global health  Grow up NPR. You are suppose to be a great publication-but why is your global health blog soooo racist...Goats and Soda..That’s all your team member remember while visiting Africa... ...here are your words “If you're curious about our name::: Goats and Soda::: the inspiration came from a team member who'd spent time in Africa and said everywhere he went he saw goats — and soda”  NPRWeb resultsNetflix' s 'Journey Of An African Colony' Traces Nigeria's Path To Independence : Goats and Soda",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Over halfway through the fall semester,2020-10-05 15:53:41,Duke — students::: faculty::: staff::: administrators — is doing an EXCELLENT job providing its traditionally excellent educational opportunities with pervasive and effective CoVid safety. Few other top-tier universities are dealing with this substantial challenge as successfully.,'lldip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A new Duke Marine Lab study has documented the longest whale dive ever recorded (3 hours::: 42 minutes)  NICHOLAS.DUKE.EDU New Study Documents Record-Breaking Whale Dive of 3 Hours 42 Minutes,2020-10-04 15:48:57,https:// youtu.be/ GltATPpY2fY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stars shining bright above  📸 evanrmcmahon on Instagram,2020-10-04 00:29:16,Check out pop hip hop song .... Hip .Hop .. Halloween .. Out on any ITUNES or Amazon Streem as cheap as a dream and Growing fast on the Social media path .. So let me be your HOST .. GHOST and enjoy the most ... ROBERT Robert Grubb .. Pop singer Songwriter .. Rapper .. DANCER,Aashna Aggarwal,Beautiful!,I never realized there was a clock on the tower.,Most beautiful place!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
From law classrooms to dance studios::: how Blue Devils have adapted to new learning environments this semester 📸  TODAY.DUKE.EDU In Photos: Fall Classes,2020-10-02 16:18:37,If you need help with your assignments please inbox,Thank you Duke!!,https:// www.facebook.com / Freshy-Helpline- USA-10160795838 6027/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dear October::: hello,2020-10-01 14:05:01,Go Duke!,Go Duke!!,I will be visiting at some point #duke #newcollege #nc4l,Here we go....,GO DUKE!!!!!!!,Beautiful,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Farewell::: September,2020-09-30 23:26:33,Brayden Ray when am I going to see you in one of these photos... 😋,Rakin Imtiaz Turjo buddy 😍😍,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Celebrate International Podcast Day with some of the latest listens from Blue Devils across campus 🎙️  TODAY.DUKE.EDU Listen: A Duke Podcast Collection,2020-09-30 18:12:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
