"From firepits outside the Collis Center for Student Involvement to ice rinks on the Green::: there's an array of new resources and outdoor activities this term. ❄️

NEWS.DARTMOUTH.EDU
New This Term: Firepits::: Ice Rinks::: and Free Ski Lessons",2021-01-28 14:11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Linda Fowler::: a professor of government emerita::: and Jennifer Miller::: an assistant professor of history::: discuss Joe Biden's inauguration and the challenges he faces in his presidency.,2021-01-27 12:21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Campus is currently on track to expand winter activities for students::: indoors and out::: beginning on Tuesday::: when most undergraduates will have completed their quarantine::: Provost Joseph Helble told viewers during this week's Community Conversations.

NEWS.DARTMOUTH.EDU
Community Conversations: Winter Term Updates",2021-01-22 13:11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tune in today at 3:30 p.m. for another Community Conversations webcast. This week::: Provost Joe Helble will be joined by Director of Medical Services Ann Bracken::: Vice President of Information::: Technology & Consulting Mitchel Davis::: and Associate Dean of Residential Life Michael Wooten.

NEWS.DARTMOUTH.EDU
Community Conversations::: January 21::: 2021",2021-01-21 14:11:05,"Ann Bracken was one other participants on getting Dartmouth College Campus smoke free in 2008 as I to served on the committee
I am very happy to hear it happened even though it took 13 years to get it done.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"As Dartmouth is traditionally a stop on the campaign trail::: students get a front-row seat to our nation’s politics. Throughout the years::: we’ve had the opportunity to host many presidential hopefuls and other political leaders::: including President Barack Obama::: President Bill Clinton::: and President George H. W. Bush. Now among their ranks are President Joe Biden and Vice President Kamala Harris::: who both visited campus in 2019.

(Photos by Eli Burakian '00)",2021-01-20 22:35:30,Candidates back then::: leaders now. Let's hope they come again and give a great lecture,Did Dartmouth care to hear the other side?,So much to celebrate! I am so proud Dartmouth encourages students to be a part of history making!,Awesome! Proud parent of class 2020,I applied to this great University::: I am still waiting for decision and Scholarship decision Dartmouth,Hey everyone I want to apply to this university in the undergraduate program in natural science can someone please help,"https://
www.ozpaperhelp.
com/assignment/
btec-higher-nati
onals-in-comput
ing-\-\1387.html",Awesome!!!!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"We're taking concrete steps to diversify our faculty; create a pipeline to elevate Black::: Indigenous::: and people of color to leadership positions; make higher education more affordable to a greater number of students; and infuse its campus culture with an anti-racist ethos. Read more about our five-year plan: http://bit.ly/3qCreh4

NEWS.DARTMOUTH.EDU
Dartmouth Working to Diversify Faculty::: Elevate Faculty of Color",2021-01-19 22:11:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Each year::: Dartmouth celebrates Martin Luther King Jr.'s life and legacy with a slate of events. The all-virtual 2021 celebration—which will take place over the course of the next two weeks—embodies the theme that emerged during 2020: hope and action. Learn more here👇#DartmouthMLK

NEWS.DARTMOUTH.EDU
This Year's Martin Luther King Jr. Events Promote Hope and Action",2021-01-14 21:10:04,wow thats great!,THAT WOULD BE NICE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2021-01-09 00:17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yesterday's Community Conversation has been rescheduled for today::: Jan. 7::: at 3:30 p.m.

Provost Helbe will be joined by Caitlin Barthelmes::: director of Dartmouth's Student Wellness Center; Eric Ramsey::: associate dean for student life; and epidemiologist Lisa Adams::: who is co-chair of the COVID-19 Task Force and an associate professor of medicine at the Geisel School of Medicine at Dartmouth.

NEWS.DARTMOUTH.EDU
Community Conversations::: Jan. 7::: 2021",2021-01-07 15:33:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"“This unprecedented and reprehensible attack on the peaceful transfer of power undermines the foundation of our government and the verified results of our federal election.""— President Philip J. Hanlon '77

NEWS.DARTMOUTH.EDU
President Hanlon Condemns Violence at the U.S. Capitol",2021-01-07 02:04:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Did you get a smart device this holiday season? Professor David Kotz '86 discusses the privacy risks that come with smart technology and what steps to take to take to protect yourself.,2021-01-05 21:07:18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Join Provost Joseph Helble this Wednesday::: Jan. 6 at 3:30 p.m. for the first Community Conversations webcast of 2021.

NEWS.DARTMOUTH.EDU
Community Conversations::: January 6::: 2021",2021-01-05 12:34:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"There is nothing like scrolling through headlines from the beginning of 2020 to drive home just how unusual the year was—and just how well the Dartmouth community rose to meet unprecedented challenges::: from the pandemic response to a campus visit from an ursine neighbor.

NEWS.DARTMOUTH.EDU
2020 in Review: Top Stories From a Bear of a Year",2021-01-04 19:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Our campus will be closed Dec. 21 through Jan. 3 for winter break. This year we’ll be hitting pause on our social media posts so our communications staff can disconnect from their screens and recharge.

Stay healthy and be well. We’ll see you in the new year.",2020-12-20 09:15:00,That is a wonderful and I am certain much appreciated gift ... great example::: Dartmouth!,Blessings 🙌🙌! Happy holidays ❄❄ ❄!,Such a beautiful campus!!!,Felices fiestas. Bendiciones hoy y siempre para todos .Saludos desde Argentina.,why did u push back move in T_T,Beautiful in snow.,This is amazing.,Beautiful picture::: Merry Christmas and Happy New Year Dartmouth!,Happy holidays and winter break! Recharging has begun!🔋,Merry Christmas,Stunning,Cenk Baykal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"One last photo from our best shots from 2020. You can view the rest of the gallery here: http://bit.ly/3gYQcn9

""I love the thoughtful::: careful execution necessary to be successful in astrophotography. This summer we had the chance to witness the Comet Neowise::: which::: on a clear moonless night shone brilliantly in the western sky. Given the light pollution in town::: I went to the Organic Farm where it was much more visible. The light on the barn actually comes from a passing car and provided just the highlight necessary to complete the image."" — Eli Burakian '00",2020-12-19 17:55:00,"The beauty of a rural New Hampshire sky in winter. Yesterday::: I was homesick for California::: now sick for the Hanover Plain. Can't wait to visit again when All of This is over. Happy Holidays.

AV::: Geisel '94",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"While there were many changes and challenges over the course of this year::: the resilience and ingenuity of Dartmouth students::: faculty::: and staff never wavered.

""It is this community—the Dartmouth community—that::: no matter how we are connected::: even if by Zoom::: makes this such an extraordinary place:::"" says Provost Joseph Helble.",2020-12-19 15:04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"This photo easily made the cut for our favorite photos from 2020.

""This was my favorite aerial photo of the year. The fall leaves in the Connecticut River look like stars as this vessel travels through space."" — Robert Gill",2020-12-19 08:18:00,Wow.. fantastic ❤️‼️,One of so many!! ❤,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Mayor Pete Buttigieg was very generous with his time when he came to campus and the students were very excited to meet him. Dartmouth is transformed into a political hot spot in the years leading up to elections."" — Robert Gill (Shot February 2020)
-
Over the next few days::: we’re sharing some of the moments our photographers and photo intern captured from this historic year and what made these moments special.",2020-12-18 20:25:00,❤️❤️❤️❤️❤️❤️,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"From February 2020:

""There is so much more to the college athletic experience than competition. I love watching teams come together and how these students grow in a supportive environment. During the Winter Carnival women’s basketball game against Yale::: a cadre of Dartmouth Alumni basketball players were honored at halftime. Here::: Kim Selmore ’83 shares her appreciation with the Dartmouth Cheer Team::: which is a co-ed club sport."" — Eli Burakian '00
-
Over the next few days::: we’re sharing some of the moments our photographers and photo intern captured from this historic year and what made these moments special.",2020-12-18 17:08:00,Go Big Green!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"January 2020 was filled with moments worth capturing.

“The quiet strength of the quotidian. Things don’t have to be action-packed or amazing to be perfect::: poignant::: and beautiful. Pictured: Camille Landon ’21::: Lauren Ross ’23::: Zoe Danton ’22::: in Collis.” — Robert Gill

Over the next few days::: we’re sharing some of the moments our photographers and photo intern captured from this historic year and what made these moments special.",2020-12-17 16:35:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Next::: we visit the Green on a snowy day in January:

“The winter of 2019-’20 was a low snow year but even so::: we did get a few small storms during the term. I like this shot because the snow provides layering within the image while the blur and various foot positions suggest a sense of action::: probably students moving between classes. The snow also gives a painterly quality. I believe in the old adage::: bad weather makes for good photos!” — Eli Burakian '00

Over the next few days::: we’re sharing some of the moments our photographers and photo intern captured from this historic year and what made these moments special.",2020-12-17 12:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"As the end of 2020 (finally) draws near::: we’ve found ourselves taking an extra moment to pause and reflect on a year like no other. Throughout it all::: our photographers::: Eli Burakian '00 and Robert Gill::: and photo intern Keoni Ocalvey '20::: Thayer '21 captured moments from our campus and community. Over the next few days::: join us as we take a look at photos from this historic year and share what made them special.

Our first image from January::: shot by Robert Gill:

“Dartmouth’s extended Upper Valley community is always something I love to see. These diehard young fans mean a lot to our athletes.” — Robert Gill",2020-12-17 08:39:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Give a rouse! 🎉 Today we welcomed the newest members of the Dartmouth family—the #Dartmouth25s. Join us in welcoming them to the College on the Hill.💚

NEWS.DARTMOUTH.EDU
Dartmouth Notifies Early Decision Students of Their Admission",2020-12-16 18:15:00,"Congratulations
and best of luck!!!",Congrats ED ‘25s!!!,"Congratulations
!",Congrats class of 25!,My son is a 25! He can’t wait to get there!,So exciting!,Eve Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
