🗣 Attention future Illini  The freshman application deadline for Fall 2022 admission is due TONIGHT at 11:59 p.m. CST.  Best of luck::: and we hope to see you on campus this coming fall. 🧡,2022-01-05 11:46:00,One of the best decisions I ever made was to attend U of I!! Graduated Class of 2002,Welcome to the future UIUC students.,Thanks 🙏😊 I see myself at UIUC for Fall2022.,👍,Should we go back Torri McTeague Alexa Majus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Four years. Free tuition. That’s #IllinoisCommitment.  Learn more and see if you might qualify ▶️ admissions.illinois.edu/commitment,2022-01-04 17:49:17,Sorry boss I have to pass on the promotion the raise will eliminate my kids tuition. Nice incentive for workers,Meanwhile College Illinois! 529 doesn’t include screw of i in its list of state schools we can get a tuition freeze for when we started saving into it. so while i saved for my kids’ tuition since they were born i knew from the jump my kids wouldn’t go to my alma mater.,I guess I’m a fool for stating a college funds for my kids !! Because we don’t get a darn penny for either of my kids. 2 kids in college and we are laying FULL price. Because we are married and we both have jobs we don’t qualify for any scholarships grants or financial aid ….,I’m surprised there’s so much hate in these comments. The fact that this program is helping so many is a miracle:::! it would have been so difficult for students like me to afford going to U of I otherwise. Let’s look at this program as a great start::: I’d love for programs to expand to families with more income. It’s wild that fafsa works off parental income while many parents do not contribute to college education.  Still commitment was is a godsend to 30% of students so that’s a major win.,"This completely irritates me. Many parents save for college tuition and are getting ""punished"" for being responsible. Never liked this school.",How lucky for them. Guess they are able to pay for it with the high cost of out of state tuition that we're paying.,Thank you donors for your commitment 💙🧡💙🧡,"Who is paying for the ""free tuition""? ...KATHLEEN",It's no surprise that UIUC should toe the line with other Illinois organizations in the mismanagement of your hard earned money.,Unfortunately getting charity is a poor motivator.,No wonder they’re so broke.,I could have used an Illinois Commitment,Where was this money 8 years ago?,👏👏 rising tide raises all boats,While the middle class drown. Thanks for nothing!,Is the state funding trade schools and apprenticeships for those not going to college who still want a good paying job?,I guess I’m a fool for stating a college funds for my kids !! Because we don’t get a darn penny for either of my kids. Valedictorian of his class and no merit based scholarships available because merit based scholarships are based on Financials not actual merit. We are paying FULL price. Because we are married and we both have jobs we don’t qualify for any scholarships grants or financial aid ….,Bryanna Kelly,Bryanna Kelly,Top fan Soedodo Hardjoamidjojo,Nicholas Gonnella welp looks like I’m only 14 years late 😆,Jenny Assignment-Help,Keeping this to myself isn't a good idea::: I decided to tell everyone so you'll benefit from her. Earn successfully in Binary Options with the help of my account manager Mrs Vanessa Shari trading platform. She's trusted and reliable Vanessa Shari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illini sunsets 🧡💙,2022-01-03 22:20:01,Absolutely breathtaking. Ours have been beautiful here too.,I am afraid this barn/long standing landmark will be torn down. So few round barns remain! What a beautiful picture!,This looks like the round barn in a park north of Kewanee::: IL. Knowing that site I think it is a sunset picture. Of course::: I could have it misidentified then I it could be either. That’s the only round barn I know of.,Do you know why the sky is blue and sunsets are orange?? Because even God is an Illini fan!!!!,“…Amid the broad green plains that nourish our land…”,Downstate Illinois will always be my home….. 🙏🏾,Amazing picture! Great job !,I am confused. Is this sunrise or sunset? The same picture was posted several hours earlier today.,Beautiful view.,Beautiful as ever !,Krista Reinking,🧡💙,Wow,Lisa Unzicker-Wilson,🧡🌞💙,Cathy Bernoski,Beautiful photo!,Awesome!,Gorgeous,Beautiful,So beautiful!,So beautiful 🤍,So pretty!,Beautiful,BEAUTIFUL,Hail to the orange!,Stunning!,Beautiful,Just gorgeous!!,Wow! Stunning!,Love it!!,Woohoo!,So Pretty,Jenny Assignment-Help,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
📍 The Undergraduate Library  The UGL sits underground in the heart of campus. It was built underground for a few reasons—both to maintain symmetry of campus buildings at the time::: and also because the architects didn’t want to cast shade on the neighboring Morrow Plots.  This winter::: a team of architects will embark on transforming the Undergraduate Library building into a facility that will house the University Archives::: the Illinois History and Lincoln Collections and the Rare Book & Manuscript Library.  This work will kick off the first phase of a multi-stage project that will include the redevelopment of the 100-year-old Main Library Building as a rich hub of research and learning for the University’s community of humanities and social sciences scholars. It is slated to be completed in 2024.,2021-08-05 23:19:08,I took the “deuce deuce” Illini bus to the “UGLi” many times! Ahh memories. 🙂,Theres a main library? I thought the UGL WAS the main library 🤣 loved that place. The epicenter of so many midnight emotional breakdowns lbvs,Where I worked as an undergraduate::: with Mrs Lorraine Weber in the Audio Center. I was one of the higher-paid part-timers at $2 per hour. I listened to Beatles Abbey Road on the system and was inspired to go in and ask for a job! She was wonderful::: and I loved that job. We got new LP’s after the WPGU station recorded their cartridges::: so I heard Doobie Brothers and Leo Keotke before most of the world. Good times.,I was there when it was built and opened. My greatest regret at graduation was having to leave the U of I libraries behind. I discovered so much and got so much done in my carrol in the stacks. So many treasured memories.,Oh the countless times I walked by the wonderful open spaces that surround the UGL. I simply loved this place as a student at the U of I. Many fond memories of the quirky underground courtyard::: the ground level plaza::: and more importantly the DVD Library! 💿 Miss you::: UGL!,I remember having some pretty awesome games of hide and seek in the Main Stacks.,The main library is the best!! I hope it will keep it will keep its beauty and function during the Reno. Such a beautiful building. I worked in the basement of the main library in Library Graphics and loved it!!!,Amazing plan. We were there as it was approved and construction plans were underway.,I was a student there when it opened. Loved that unique building. Thought it was so cool - and I still do.,Spent many hours there “studying” by osmosis with my head laying on my books. Didn’t work very well. 😊,Many good undergrad memories there::: the tunnel::: and 8:00 PM coffee breaks!,I was a grad assistant there while I worked on my MLIS back in 96-97. I remember there being some rabbits in the middle courtyard. We guessed that they may have fallen in at some point::: but there was enough food there to keep them fed.,You can’t throw shade on the corn! It’ll die as sure as you’re born! 🌽 🌽,UGH::: I never liked it and slept in there many a time or avoided tornados a few times.,I worked there my first 2 years at school::: oh the memories!,Would recognize this anywhere; spent many an hour here.,I spent many hours in the underground Undergraduate library!,Where will the Bronze Tablets be displayed during the Main Library reno?,This is awesome. Wish it was there when I attended.,Spent many hours there!! Lots of space to study in peace and quiet without roommate distractions!!,The Morrow Plots are such a treasure!,I still remember falling asleep in the Stacks of the Grad library::: and the building closing down. Hilarious! When I woke up::: I just walked out — then thought::: wow::: why do I live in LAR::: that was such a great nap! 🥰,"""No sir::: we don't mess around::: our library's underground::: 'cause you can't throw shade on the corn.""",Spent a lot of time there.,My School. I am an Illini.,I have many fond memories of this building,I lived in that library. ❤️,Remember the tunnel with all of the vending machines!,I was on campus for the building of Kranert and the Undergraduate Library::: when the Assembly Hall was brand new and Alma had just been moved to Wright and Green.,I loved studying there. And having power naps between classes.,What was on the Morrow Plots? Was it corn 🌽? 🤣,So::: will there still be an Undergraduate Library somewhere?,I miss the Question Board (QB)::: which had a personality of its own,What was the deal with it having 2 entrance plazas above ground but... only one was ever open?,This library is low key depressing haha,Will you please share the project brief ::: which when I worked in Planning::: Design::: Construction::: & Facility Management Office::: was required for any undertaking.,https:// aces.illinois.ed u/blog/ no-shade-corn,Will it still be underground?,Kristen Wilson does this mean you’re moving underground?!,Many hours spent in the stacks.,Frank Kirk,“No::: Sir we don’t mess around/our library’s underground/ ’cuz you can’t throw shade on the corn.”,Betsy Bachhuber Calkins Holland Rietberg,My happy napping 😴 place in between classes!,Morgan Workinger,Are u working on this?,Leah Bell,Erica Gardner,I L L,No you can’t throw shade on the corn … it’ll die as sure as you’re born. No sir we don’t mess around; our library’s underground .. no you can’t throw shade on the corn!,Jessica Wcislo okay why do I kind of miss this place lololol,Kaitlin McFarland thought you might find this interesting.,Seo Yon Park,Hope they fixed that door.,Yeah Joseph Herzog!,Gary A Linden,Tom Petrich Karen Tornberg Linda Herbison Mary Konczyk. wow!,Chris ReggiRushi Notaria rip ugl 😭,Jesse Spangler 💜,This place! ❤️,Rich Beal ❤️,Claudia Goral miss being here at 4 am,Sue::: Kathy::: Julie,VeRo Gomez::: Ofelia Camarena Urbina Maritza wow the memories lol,Dr-Ghazi A. Al-Weshah,Abhinav::: Nidhi::: Farzana::: I need to take some pictures here when we visit! I miss this place!,Mike Erickson here you go!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COVID-19 reminders for Fall 2021 👇🏽  🔸 Vaccinations are required for those who are able 🔹 Unvaccinated individuals are required to test 🔸 Upload your Vaccination Record Card ASAP 🔹 Download the Safer Illinois app  EMAILS.ILLINOIS.EDU Fall 2021 COVID-19 Reminders,2021-08-04 17:57:41,Smart move! Keep the students::: faculty and staff as safe as possible!,good job Illini!,Ira Irina,Top fan Soedodo Hardjoamidjojo,Nice,Thank You For Your Leadership UIUC,And then you make them wear masks anyway!!,So glad my daughter is gone from there,Yet it it wasn’t for the vaccinated there would be no delta variant since it derived from the spike protein.,❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,This will be such an embarrassment in the coming year. CDC director admitted this week the vaccine isn’t stopping transmission & that vaccinated people are getting & giving COVID. All it does is potentially reduce symptoms::: which should totally a personal choice::: especially for young people who would most likely already have milder symptoms. There are definite risks associated with the vaccine::: including cardiac issues::: neurological problems and unknown but proven menstrual cycle impacts. I sincerely hope the first student with adverse reaction caused by U of I’s mandate sues the University into oblivion. Oskee wow wow!,Yikes another school forcing the vax,I'm Really Worry About The Children Catching Covid At Schools Please Pray For Them,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"At Illinois::: research is an integral part of many of our undergraduate student journeys.  Veronica Pronticheva::: a senior in MCB::: was persistent in finding a research opportunity::: and it paid off. She is now working a research fellowship studying clownfish in the Rhodes lab.  ""My research is something that truly sparks my natural curiosity as a scientist. Our lab studies the processes that occur in these fish that allow them to change sex based on their social environment. With our research::: we hope to apply it to humans to better understand sex as something that might be more plastic in the brain.""  Veronica Pronitcheva | @Veronica.proni",2021-08-03 17:07:50,Thank You Veronica,What is MCB?,yay Veronica!!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#ILLINOIS faculty in Gies College of Business have been awarded $1.6 million from NIH to support their research on natural disasters.  Their project studies the long-run mortality and disease impacts of Hurricane Katrina to a wider range of natural disasters.  GIESBUSINESS.ILLINOIS.EDU Four Gies faculty win $1.6 million research award from NIH,2021-08-02 17:10:35,Congratulations Nolan!!,Hurricane Katrina-the project..,Colton Young,Congrats to Gies Collage of Business.......,Congratulations 🧡💙,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Toyota Research Institute has selected 13 additional academic institutions to collaborate with. And #ILLINOIS is one of them. 🔸🔹  The program hopes to achieve breakthroughs in automated driving::: robotics and machine assisted cognition.  CSL.ILLINOIS.EDU Toyota Research Institute launches collaboration with Illinois::: other academic institutions,2021-07-30 16:12:33,Will be traveling tennis team athlete at UofI urbana-champaig n traveling to all 50 states including Alaska and Hawaii and Rhode Island! Best quality friends you gonna enroll again?,Congrats::: UIUC.....,Hey friends. this Kindle gives very good service. you can use it. I bought it today. https:// s.click.aliexpre ss.com/e/ _A8Yy5s,How to start your new business or service online. How to reach a targeted audience. I will give you the perfect direction. I am a specialist digital marketer. Click on the link below to contact us. Fiverr Link:- https://bit.ly/ 37rN2EB https:// www.facebook.com /Didar3042/,Are you going through marital crisis or divorce do you want to get back with your lover or you always have problems in your relationship don’t worry the solution come your way contact Dr Odumeje the powerful spell caster today without fear Because he also help me reunite my family when I almost lost hope::: he is a kind hearted person and I promise help will help you also I don’t really know how to thank him::: but I felt I should share the testimony to everyone going through problems in their marriage or relationship... .contact via Email 📧 dr.odumeje@gmai l. Com or WhatsApp him on +2349026425856 You can also click on the below link for his Facebook page ⬇️⬇️⬇️ Dr odumeje spell home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"To #ILLINOIS alumnus and Campus Historic Preservation Officer Dennis Craig::: there is plenty to explore::: appreciate and talk about on campus. 🔸🔹  Dennis will happily descend into the research ""rabbit hole:::"" always looking for more information to share.  STORIED.ILLINOIS.EDU Time Will Tell",2021-07-29 14:24:44,Miss UIUC a lot. We planned to visit there in 2020::: but Covid 19 strike my country.......😫😫,My husband and I visited this week for the first time since 2005. Great to see the old buildings (Davenport renovation) and all the new-\-\ engineering and design and the carillon. 💗,Dennis::: keep up the good work. And::: I've been intrigued how Walter Burley Griffin came close to becoming UIUC Campus/ University Architect. If that did happen::: UIUC would would look totally different than it does today.,Are you going through marital crisis or divorce do you want to get back with your lover or you always have problems in your relationship don’t worry the solution come your way contact Dr Odumeje the powerful spell caster today without fear Because he also help me reunite my family when I almost lost hope::: he is a kind hearted person and I promise help will help you also I don’t really know how to thank him::: but I felt I should share the testimony to everyone going through problems in their marriage or relationship... .contact via Email 📧 dr.odumeje@gmai l. Com or WhatsApp him on +2349026425856 You can also click on the below link for his Facebook page ⬇️⬇️⬇️ Dr odumeje spell home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Welcome to Siebel Center for Design. 🔸🔹  Opening August 23::: Siebel Center for Design is one of the first from-the-ground-up interdisciplinary design centers in the U.S. The 45:::000 square foot building is designed to invite::: invigorate and inspire its visitors. Students::: faculty::: staff and members of the community are all welcome.  At SCD::: you'll find tool shops::: collaboration studios::: garage space for builders and designers::: flex classrooms and work stations::: an amphitheater and more.,2021-07-28 23:00:31,Looks like a great place for learning.,Well done UIUC. Facility looks incredible.,Looking forward to all the great collaboration that will occur here!,Wow::: when my son and his wife were in the design school about 10 years ago everything there was literally fall apart and it was dangerous sometimes to be in the building.,Ang Serg,Jay Humphrey,Wonderful for you,Wow! Very impressive!,Where at in Illinois,Brennan,Hunter Ritter,I quit working at UIUC about 25 years ago. I have lived in Champaign all that time. Still::: I do not believe I would recognize campus if I were suddenly placed there...,Alyssa Teijeiro-Ficht Liliana R. Velez,Looks beautiful! Glad to see the vision become a reality.,Right next to the FAA building (that looks like crap in comparison 🥲),We love u in florida,Francia Flores this looks a little nicer than that place you used to sit....,I wrote my name on that building. 😉,Anything to do with Coach Siebel fromRichwoods High School backin the 60s and 70s?,Where is this located?,Fernando Licea,Tyler Matteson,Jacob Edwards,Luke Jacobs Wanna check this place out?,Annabel Huber Camryn Knoche too soon?,Raghav Bakshi Kanika Punhani y’all need to visit,Love the picture,This is great::: beautiful,This is awesome.,Doesn't seem massive enough to be the west terminus of the military axis.,Nice work,Nice post,Awesome!,Nice picture,Now I do too,Dorothy Lau,Lmfao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Good luck to Illini Solar Car as they begin the 2021 American Solar Challenge today in Kansas. ☀️  More than 100 team members from over 20 majors worked to get their car::: Brizo::: ready for its maiden journey. They race from Missouri to the finish in New Mexico between August 3-7.,2021-07-27 14:53:28,Go go go::: UIUC. Good luck.,Day 1 off to a great start. Team Illini in 1st place.,Way to go::: Illini!!,Converting old cars to electric might be interesting...,love seeing this program going strong after all these years!,Robert C. Rosario,Chase Render Jeff Render,Solar windows and solar paint on Tesla might be interesting...,Charge On To Victory Fighting Illini,Nikki,Nice,Go illini,Awww❤️❤️,Way to go::: young people.,This is really great and lovely.,May the power of Sunraycer be with UIUC,Good luck 🤞,Wayne Kuo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#ILLINOIS Grainger College of Engineering is leading the nation in NSF CAREER Awards.🔸🔹  Over the past five years::: faculty in Grainger have racked up 72 NSF CAREER Awards::: the highest of any U.S. college of engineering.  GRAINGER.ILLINOIS.EDU UIUC's Grainger College of Engineering leads U.S. engineering schools in NSF CAREER Awards,2021-07-26 17:05:24,new faculty are coming here year after year who are creative and have brilliant ideas and a lot of energy:::” said Harley Johnson:::,The best!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
For the Carle Illinois College of Medicine Class of 2024::: starting a medical career during a pandemic meant postponing the traditional ceremony launching their journey to become physicians.  This month::: they finally get to celebrate with a special White Coat Ceremony. 👩🏾‍⚕️👨🏼‍⚕️ bit.ly/36MlcCD,2021-07-23 14:41:49,Congratulations all!!,Congrats Anessa!,Way to go! My Son-In-Law did not get to have his Graduation Ceremony form Medical School in El Paso. It was so sad. But he is a second year resident at Indiana University Hospital now! We are so proud of Stephen Watty and his wife Steph Watty for all of their accomplishments .,Bravaaaaa and Bravooooo to all of our future Physicians and Surgeons!,Smart people doing smart things! Best of luck to you all.,Congratulations to you all!,Jana Dale Brady Deanna Dale One of the boys I graduated with from Rose got his white coat in this ceremony! He’s the ninth photo!,What a beautiful class. Congratulations !,Congratulations to you all!,Congratulations docs. I-L-L !!!,Congratulations to all the new physicians. Stay safe! Hang in there in one of the most difficult medical environments of our lifetime.,👏🏼👏🏼👏🏼,Seida Kličić Hairlahović,Congratulations to you all!,👏👏👏👏,👏🏻👏🏻👏🏻,Kim Harlan,Congrats 🎉,Congrats,Congratulations !,Congratulations ! 🔶🔷,CONGRATULATIONS ! 🎓🎓🎓,Congratulations 🧡🤍💙,Congratulations 🧡💙,Congrats!,Aww 🥰 congratulation,Go::: UIUC ..,Awesome,Congratulations 🎉,Carle Illinois Dean King Li and Executive Associate Dean and Chief Diversity Officer Stephen Boppart assisted members of the Class of 2024 as they put on their white coats::: officially launching their medical careers 祝賀大家 新的旅程 實力 土鳳梨酥一塊 喜悅,Congratulations,I’m Julie leach the winner of powerball lottery of $310:::500:::000 and I’m given away $50:::000 to my few followers here and those in need of help DM me.. private hangouts If you need help DM me with Capital YES julieleach31050 0@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
